class,count,max_conf,model,patch_area,person_dets,shape,texture,total
umbrella,1,0.573,YOLO11,3.1625602394342422,1,sierpinski_d4,lychrel_788,2
person,1,0.886,YOLO11,3.1625602394342422,1,sierpinski_d4,lychrel_887,2
umbrella,1,0.573,YOLO11,3.1625602394342422,1,sierpinski_d4,lychrel_887,2
person,1,0.888,YOLO11,3.1625602394342422,1,sierpinski_d4,lychrel_1997,2
umbrella,1,0.432,YOLO11,3.1625602394342422,1,sierpinski_d4,lychrel_1997,2
person,1,0.883,YOLO11,3.1625602394342422,1,sierpinski_d4,lychrel_2998,2
umbrella,1,0.284,YOLO11,3.1625602394342422,1,sierpinski_d4,lychrel_2998,2
person,3,0.34,YOLO11,3.1625602394342422,3,sierpinski_d4,stripes_h_13px,3
person,1,0.806,YOLO11,3.1625602394342422,1,sierpinski_d4,stripes_d_13px,1
person,1,0.54,YOLO11,3.1625602394342422,1,sierpinski_d4,stripes_h_32px,1
person,1,0.608,YOLO11,3.1625602394342422,1,sierpinski_d4,stripes_v_13px,1
person,1,0.868,YOLO11,3.1625602394342422,1,sierpinski_d4,composite_167_208,2
umbrella,1,0.394,YOLO11,3.1625602394342422,1,sierpinski_d4,composite_167_208,2
person,1,0.879,YOLO11,3.1625602394342422,1,sierpinski_d4,composite_167_inv196,2
umbrella,1,0.332,YOLO11,3.1625602394342422,1,sierpinski_d4,composite_167_inv196,2
person,1,0.877,YOLO11,3.1625602394342422,1,sierpinski_d4,random_noise,1
person,1,0.637,YOLO11,3.1625602394342422,1,sierpinski_d4,uniform_gray,1
person,1,0.864,YOLO11,8.203125,1,nested_tri_5,k167_d,2
traffic light,1,0.264,YOLO11,8.203125,1,nested_tri_5,k167_d,2
person,1,0.874,YOLO11,8.203125,1,nested_tri_5,k208_d,2
traffic light,1,0.285,YOLO11,8.203125,1,nested_tri_5,k208_d,2
person,1,0.879,YOLO11,8.203125,1,nested_tri_5,k196_d,2
traffic light,1,0.263,YOLO11,8.203125,1,nested_tri_5,k196_d,2
person,1,0.881,YOLO11,8.203125,1,nested_tri_5,rgb_167_208_196,2
traffic light,1,0.276,YOLO11,8.203125,1,nested_tri_5,rgb_167_208_196,2
person,1,0.879,YOLO11,8.203125,1,nested_tri_5,rgb_167_196_208,2
umbrella,1,0.528,YOLO11,8.203125,1,nested_tri_5,rgb_167_196_208,2
person,1,0.879,YOLO11,8.203125,1,nested_tri_5,rgb_208_167_196,3
umbrella,1,0.639,YOLO11,8.203125,1,nested_tri_5,rgb_208_167_196,3
traffic light,1,0.258,YOLO11,8.203125,1,nested_tri_5,rgb_208_167_196,3
person,1,0.87,YOLO11,8.203125,1,nested_tri_5,single_red_k167,1
person,1,0.872,YOLO11,8.203125,1,nested_tri_5,single_green_k167,2
traffic light,1,0.264,YOLO11,8.203125,1,nested_tri_5,single_green_k167,2
person,1,0.869,YOLO11,8.203125,1,nested_tri_5,single_blue_k167,2
traffic light,1,0.256,YOLO11,8.203125,1,nested_tri_5,single_blue_k167,2
person,1,0.868,YOLO11,8.203125,1,nested_tri_5,lychrel_196,1
person,1,0.866,YOLO11,8.203125,1,nested_tri_5,lychrel_295,2
traffic light,1,0.268,YOLO11,8.203125,1,nested_tri_5,lychrel_295,2
person,1,0.864,YOLO11,8.203125,1,nested_tri_5,lychrel_394,2
traffic light,1,0.262,YOLO11,8.203125,1,nested_tri_5,lychrel_394,2
person,1,0.864,YOLO11,8.203125,1,nested_tri_5,lychrel_493,2
traffic light,1,0.262,YOLO11,8.203125,1,nested_tri_5,lychrel_493,2
person,1,0.866,YOLO11,8.203125,1,nested_tri_5,lychrel_592,2
traffic light,1,0.268,YOLO11,8.203125,1,nested_tri_5,lychrel_592,2
person,1,0.866,YOLO11,8.203125,1,nested_tri_5,lychrel_689,1
person,1,0.869,YOLO11,8.203125,1,nested_tri_5,lychrel_788,1
person,1,0.869,YOLO11,8.203125,1,nested_tri_5,lychrel_887,1
person,1,0.862,YOLO11,8.203125,1,nested_tri_5,lychrel_1997,2
traffic light,1,0.251,YOLO11,8.203125,1,nested_tri_5,lychrel_1997,2
person,1,0.863,YOLO11,8.203125,1,nested_tri_5,lychrel_2998,1
person,1,0.868,YOLO11,8.203125,1,nested_tri_5,stripes_h_13px,1
person,1,0.862,YOLO11,8.203125,1,nested_tri_5,stripes_d_13px,1
person,2,0.872,YOLO11,8.203125,2,nested_tri_5,stripes_h_32px,2
person,1,0.861,YOLO11,8.203125,1,nested_tri_5,stripes_v_13px,1
person,1,0.874,YOLO11,8.203125,1,nested_tri_5,composite_167_208,1
person,1,0.864,YOLO11,8.203125,1,nested_tri_5,composite_167_inv196,2
traffic light,1,0.264,YOLO11,8.203125,1,nested_tri_5,composite_167_inv196,2
person,1,0.843,YOLO11,8.203125,1,nested_tri_5,random_noise,1
person,1,0.853,YOLO11,8.203125,1,nested_tri_5,uniform_gray,1
person,1,0.845,YOLO11,2.749399095773697,1,triangle_small_r60,k167_d,2
umbrella,1,0.387,YOLO11,2.749399095773697,1,triangle_small_r60,k167_d,2
umbrella,1,0.825,YOLO11,2.749399095773697,1,triangle_small_r60,k208_d,2
person,1,0.821,YOLO11,2.749399095773697,1,triangle_small_r60,k208_d,2
person,1,0.818,YOLO11,2.749399095773697,1,triangle_small_r60,k196_d,2
traffic light,1,0.253,YOLO11,2.749399095773697,1,triangle_small_r60,k196_d,2
person,1,0.808,YOLO11,2.749399095773697,1,triangle_small_r60,rgb_167_208_196,2
traffic light,1,0.257,YOLO11,2.749399095773697,1,triangle_small_r60,rgb_167_208_196,2
person,1,0.813,YOLO11,2.749399095773697,1,triangle_small_r60,rgb_167_196_208,2
umbrella,1,0.25,YOLO11,2.749399095773697,1,triangle_small_r60,rgb_167_196_208,2
person,1,0.811,YOLO11,2.749399095773697,1,triangle_small_r60,rgb_208_167_196,2
traffic light,1,0.252,YOLO11,2.749399095773697,1,triangle_small_r60,rgb_208_167_196,2
person,1,0.816,YOLO11,2.749399095773697,1,triangle_small_r60,single_red_k167,2
umbrella,1,0.414,YOLO11,2.749399095773697,1,triangle_small_r60,single_red_k167,2
person,1,0.833,YOLO11,2.749399095773697,1,triangle_small_r60,single_green_k167,1
person,1,0.819,YOLO11,2.749399095773697,1,triangle_small_r60,single_blue_k167,2
umbrella,1,0.322,YOLO11,2.749399095773697,1,triangle_small_r60,single_blue_k167,2
person,1,0.794,YOLO11,2.749399095773697,1,triangle_small_r60,lychrel_196,1
person,1,0.838,YOLO11,2.749399095773697,1,triangle_small_r60,lychrel_295,2
umbrella,1,0.335,YOLO11,2.749399095773697,1,triangle_small_r60,lychrel_295,2
person,1,0.814,YOLO11,2.749399095773697,1,triangle_small_r60,lychrel_394,2
traffic light,1,0.251,YOLO11,2.749399095773697,1,triangle_small_r60,lychrel_394,2
person,1,0.814,YOLO11,2.749399095773697,1,triangle_small_r60,lychrel_493,2
traffic light,1,0.251,YOLO11,2.749399095773697,1,triangle_small_r60,lychrel_493,2
person,1,0.838,YOLO11,2.749399095773697,1,triangle_small_r60,lychrel_592,2
umbrella,1,0.335,YOLO11,2.749399095773697,1,triangle_small_r60,lychrel_592,2
person,1,0.818,YOLO11,2.749399095773697,1,triangle_small_r60,lychrel_689,1
person,1,0.816,YOLO11,2.749399095773697,1,triangle_small_r60,lychrel_788,1
person,1,0.816,YOLO11,2.749399095773697,1,triangle_small_r60,lychrel_887,1
person,1,0.832,YOLO11,2.749399095773697,1,triangle_small_r60,lychrel_1997,1
person,1,0.804,YOLO11,2.749399095773697,1,triangle_small_r60,lychrel_2998,1
person,1,0.569,YOLO11,2.749399095773697,1,triangle_small_r60,stripes_h_13px,1
person,1,0.794,YOLO11,2.749399095773697,1,triangle_small_r60,stripes_d_13px,1
person,1,0.643,YOLO11,2.749399095773697,1,triangle_small_r60,stripes_h_32px,1
person,2,0.651,YOLO11,2.749399095773697,2,triangle_small_r60,stripes_v_13px,2
person,1,0.801,YOLO11,2.749399095773697,1,triangle_small_r60,composite_167_208,2
traffic light,1,0.25,YOLO11,2.749399095773697,1,triangle_small_r60,composite_167_208,2
person,1,0.845,YOLO11,2.749399095773697,1,triangle_small_r60,composite_167_inv196,2
umbrella,1,0.384,YOLO11,2.749399095773697,1,triangle_small_r60,composite_167_inv196,2
person,1,0.821,YOLO11,2.749399095773697,1,triangle_small_r60,random_noise,2
umbrella,1,0.818,YOLO11,2.749399095773697,1,triangle_small_r60,random_noise,2
person,1,0.797,YOLO11,2.749399095773697,1,triangle_small_r60,uniform_gray,3
umbrella,1,0.672,YOLO11,2.749399095773697,1,triangle_small_r60,uniform_gray,3
traffic light,1,0.252,YOLO11,2.749399095773697,1,triangle_small_r60,uniform_gray,3
person,1,0.776,YOLO11,16.265833377838135,1,deformed_r12_large,k167_d,2
traffic light,1,0.277,YOLO11,16.265833377838135,1,deformed_r12_large,k167_d,2
person,1,0.795,YOLO11,16.265833377838135,1,deformed_r12_large,k208_d,2
traffic light,1,0.307,YOLO11,16.265833377838135,1,deformed_r12_large,k208_d,2
person,1,0.784,YOLO11,16.265833377838135,1,deformed_r12_large,k196_d,2
traffic light,1,0.283,YOLO11,16.265833377838135,1,deformed_r12_large,k196_d,2
person,1,0.772,YOLO11,16.265833377838135,1,deformed_r12_large,rgb_167_208_196,2
traffic light,1,0.311,YOLO11,16.265833377838135,1,deformed_r12_large,rgb_167_208_196,2
person,1,0.764,YOLO11,16.265833377838135,1,deformed_r12_large,rgb_167_196_208,2
traffic light,1,0.275,YOLO11,16.265833377838135,1,deformed_r12_large,rgb_167_196_208,2
person,1,0.721,YOLO11,16.265833377838135,1,deformed_r12_large,rgb_208_167_196,2
traffic light,1,0.299,YOLO11,16.265833377838135,1,deformed_r12_large,rgb_208_167_196,2
person,1,0.764,YOLO11,16.265833377838135,1,deformed_r12_large,single_red_k167,2
traffic light,1,0.262,YOLO11,16.265833377838135,1,deformed_r12_large,single_red_k167,2
person,1,0.778,YOLO11,16.265833377838135,1,deformed_r12_large,single_green_k167,2
traffic light,1,0.278,YOLO11,16.265833377838135,1,deformed_r12_large,single_green_k167,2
person,1,0.732,YOLO11,16.265833377838135,1,deformed_r12_large,single_blue_k167,2
traffic light,1,0.269,YOLO11,16.265833377838135,1,deformed_r12_large,single_blue_k167,2
person,1,0.776,YOLO11,16.265833377838135,1,deformed_r12_large,lychrel_196,2
traffic light,1,0.275,YOLO11,16.265833377838135,1,deformed_r12_large,lychrel_196,2
person,1,0.763,YOLO11,16.265833377838135,1,deformed_r12_large,lychrel_295,2
traffic light,1,0.281,YOLO11,16.265833377838135,1,deformed_r12_large,lychrel_295,2
person,1,0.769,YOLO11,16.265833377838135,1,deformed_r12_large,lychrel_394,2
traffic light,1,0.287,YOLO11,16.265833377838135,1,deformed_r12_large,lychrel_394,2
person,1,0.769,YOLO11,16.265833377838135,1,deformed_r12_large,lychrel_493,2
traffic light,1,0.287,YOLO11,16.265833377838135,1,deformed_r12_large,lychrel_493,2
person,1,0.763,YOLO11,16.265833377838135,1,deformed_r12_large,lychrel_592,2
traffic light,1,0.281,YOLO11,16.265833377838135,1,deformed_r12_large,lychrel_592,2
person,1,0.753,YOLO11,16.265833377838135,1,deformed_r12_large,lychrel_689,2
traffic light,1,0.276,YOLO11,16.265833377838135,1,deformed_r12_large,lychrel_689,2
person,1,0.761,YOLO11,16.265833377838135,1,deformed_r12_large,lychrel_788,2
traffic light,1,0.267,YOLO11,16.265833377838135,1,deformed_r12_large,lychrel_788,2
person,1,0.761,YOLO11,16.265833377838135,1,deformed_r12_large,lychrel_887,2
traffic light,1,0.267,YOLO11,16.265833377838135,1,deformed_r12_large,lychrel_887,2
person,1,0.743,YOLO11,16.265833377838135,1,deformed_r12_large,lychrel_1997,2
traffic light,1,0.278,YOLO11,16.265833377838135,1,deformed_r12_large,lychrel_1997,2
person,1,0.699,YOLO11,16.265833377838135,1,deformed_r12_large,lychrel_2998,2
traffic light,1,0.269,YOLO11,16.265833377838135,1,deformed_r12_large,lychrel_2998,2
person,1,0.731,YOLO11,16.265833377838135,1,deformed_r12_large,stripes_h_13px,2
traffic light,1,0.266,YOLO11,16.265833377838135,1,deformed_r12_large,stripes_h_13px,2
person,1,0.776,YOLO11,16.265833377838135,1,deformed_r12_large,stripes_d_13px,2
traffic light,1,0.266,YOLO11,16.265833377838135,1,deformed_r12_large,stripes_d_13px,2
person,2,0.582,YOLO11,16.265833377838135,2,deformed_r12_large,stripes_h_32px,3
traffic light,1,0.261,YOLO11,16.265833377838135,2,deformed_r12_large,stripes_h_32px,3
person,1,0.628,YOLO11,16.265833377838135,1,deformed_r12_large,stripes_v_13px,1
person,1,0.785,YOLO11,16.265833377838135,1,deformed_r12_large,composite_167_208,2
traffic light,1,0.276,YOLO11,16.265833377838135,1,deformed_r12_large,composite_167_208,2
person,1,0.777,YOLO11,16.265833377838135,1,deformed_r12_large,composite_167_inv196,2
traffic light,1,0.278,YOLO11,16.265833377838135,1,deformed_r12_large,composite_167_inv196,2
person,1,0.68,YOLO11,16.265833377838135,1,deformed_r12_large,random_noise,3
umbrella,1,0.623,YOLO11,16.265833377838135,1,deformed_r12_large,random_noise,3
traffic light,1,0.26,YOLO11,16.265833377838135,1,deformed_r12_large,random_noise,3
person,1,0.585,YOLO11,16.265833377838135,1,deformed_r12_large,uniform_gray,2
traffic light,1,0.266,YOLO11,16.265833377838135,1,deformed_r12_large,uniform_gray,2
person,1,0.859,YOLO26,11.593356728553772,1,circle_r80,k167_d,2
umbrella,1,0.487,YOLO26,11.593356728553772,1,circle_r80,k167_d,2
person,1,0.741,YOLO26,11.593356728553772,1,circle_r80,k208_d,1
person,1,0.757,YOLO26,11.593356728553772,1,circle_r80,k196_d,1
umbrella,1,0.791,YOLO26,11.593356728553772,1,circle_r80,rgb_167_208_196,2
person,1,0.664,YOLO26,11.593356728553772,1,circle_r80,rgb_167_208_196,2
umbrella,1,0.843,YOLO26,11.593356728553772,1,circle_r80,rgb_167_196_208,2
person,1,0.664,YOLO26,11.593356728553772,1,circle_r80,rgb_167_196_208,2
umbrella,1,0.827,YOLO26,11.593356728553772,1,circle_r80,rgb_208_167_196,2
person,1,0.67,YOLO26,11.593356728553772,1,circle_r80,rgb_208_167_196,2
person,1,0.84,YOLO26,11.593356728553772,1,circle_r80,single_red_k167,2
umbrella,1,0.276,YOLO26,11.593356728553772,1,circle_r80,single_red_k167,2
person,1,0.815,YOLO26,11.593356728553772,1,circle_r80,single_green_k167,1
person,1,0.828,YOLO26,11.593356728553772,1,circle_r80,single_blue_k167,1
person,1,0.844,YOLO26,11.593356728553772,1,circle_r80,lychrel_196,2
umbrella,1,0.569,YOLO26,11.593356728553772,1,circle_r80,lychrel_196,2
person,1,0.849,YOLO26,11.593356728553772,1,circle_r80,lychrel_295,1
person,1,0.85,YOLO26,11.593356728553772,1,circle_r80,lychrel_394,2
umbrella,1,0.461,YOLO26,11.593356728553772,1,circle_r80,lychrel_394,2
person,1,0.85,YOLO26,11.593356728553772,1,circle_r80,lychrel_493,2
umbrella,1,0.461,YOLO26,11.593356728553772,1,circle_r80,lychrel_493,2
person,1,0.849,YOLO26,11.593356728553772,1,circle_r80,lychrel_592,1
person,1,0.845,YOLO26,11.593356728553772,1,circle_r80,lychrel_689,2
umbrella,1,0.41,YOLO26,11.593356728553772,1,circle_r80,lychrel_689,2
person,1,0.849,YOLO26,11.593356728553772,1,circle_r80,lychrel_788,1
person,1,0.849,YOLO26,11.593356728553772,1,circle_r80,lychrel_887,1
person,1,0.841,YOLO26,11.593356728553772,1,circle_r80,lychrel_1997,2
umbrella,1,0.535,YOLO26,11.593356728553772,1,circle_r80,lychrel_1997,2
person,1,0.829,YOLO26,11.593356728553772,1,circle_r80,lychrel_2998,2
umbrella,1,0.697,YOLO26,11.593356728553772,1,circle_r80,lychrel_2998,2
person,1,0.464,YOLO26,11.593356728553772,1,circle_r80,stripes_h_13px,1
person,1,0.654,YOLO26,11.593356728553772,1,circle_r80,stripes_d_13px,1
person,1,0.364,YOLO26,11.593356728553772,1,circle_r80,stripes_h_32px,1
person,1,0.832,YOLO26,11.593356728553772,1,circle_r80,composite_167_208,2
umbrella,1,0.357,YOLO26,11.593356728553772,1,circle_r80,composite_167_208,2
person,1,0.859,YOLO26,11.593356728553772,1,circle_r80,composite_167_inv196,2
umbrella,1,0.471,YOLO26,11.593356728553772,1,circle_r80,composite_167_inv196,2
person,1,0.856,YOLO26,11.593356728553772,1,circle_r80,random_noise,1
person,1,0.766,YOLO26,11.593356728553772,1,circle_r80,uniform_gray,1
person,1,0.7,YOLO26,7.622966170310974,1,triangle_r100,k167_d,1
person,1,0.772,YOLO26,7.622966170310974,1,triangle_r100,k208_d,2
umbrella,1,0.742,YOLO26,7.622966170310974,1,triangle_r100,k208_d,2
person,1,0.506,YOLO26,7.622966170310974,1,triangle_r100,k196_d,1
umbrella,1,0.702,YOLO26,7.622966170310974,1,triangle_r100,rgb_167_208_196,2
person,1,0.683,YOLO26,7.622966170310974,1,triangle_r100,rgb_167_208_196,2
umbrella,1,0.88,YOLO26,7.622966170310974,2,triangle_r100,rgb_167_196_208,3
person,2,0.377,YOLO26,7.622966170310974,2,triangle_r100,rgb_167_196_208,3
umbrella,1,0.722,YOLO26,7.622966170310974,1,triangle_r100,rgb_208_167_196,2
person,1,0.36,YOLO26,7.622966170310974,1,triangle_r100,rgb_208_167_196,2
person,1,0.782,YOLO26,7.622966170310974,1,triangle_r100,single_red_k167,2
umbrella,1,0.388,YOLO26,7.622966170310974,1,triangle_r100,single_red_k167,2
person,1,0.715,YOLO26,7.622966170310974,1,triangle_r100,single_green_k167,1
person,1,0.676,YOLO26,7.622966170310974,1,triangle_r100,single_blue_k167,2
umbrella,1,0.603,YOLO26,7.622966170310974,1,triangle_r100,single_blue_k167,2
person,2,0.497,YOLO26,7.622966170310974,2,triangle_r100,lychrel_196,2
person,2,0.521,YOLO26,7.622966170310974,2,triangle_r100,lychrel_295,3
umbrella,1,0.334,YOLO26,7.622966170310974,2,triangle_r100,lychrel_295,3
person,1,0.478,YOLO26,7.622966170310974,1,triangle_r100,lychrel_394,1
person,1,0.478,YOLO26,7.622966170310974,1,triangle_r100,lychrel_493,1
person,2,0.521,YOLO26,7.622966170310974,2,triangle_r100,lychrel_592,3
umbrella,1,0.334,YOLO26,7.622966170310974,2,triangle_r100,lychrel_592,3
person,2,0.365,YOLO26,7.622966170310974,2,triangle_r100,lychrel_689,2
person,1,0.477,YOLO26,7.622966170310974,1,triangle_r100,lychrel_788,1
person,1,0.477,YOLO26,7.622966170310974,1,triangle_r100,lychrel_887,1
person,2,0.458,YOLO26,7.622966170310974,2,triangle_r100,lychrel_1997,3
umbrella,1,0.341,YOLO26,7.622966170310974,2,triangle_r100,lychrel_1997,3
person,1,0.523,YOLO26,7.622966170310974,1,triangle_r100,lychrel_2998,1
person,1,0.667,YOLO26,7.622966170310974,1,triangle_r100,stripes_h_13px,1
person,1,0.424,YOLO26,7.622966170310974,1,triangle_r100,stripes_d_13px,1
person,1,0.329,YOLO26,7.622966170310974,1,triangle_r100,stripes_v_13px,1
person,2,0.304,YOLO26,7.622966170310974,2,triangle_r100,composite_167_208,2
person,1,0.713,YOLO26,7.622966170310974,1,triangle_r100,composite_167_inv196,1
umbrella,1,0.882,YOLO26,7.622966170310974,1,triangle_r100,random_noise,2
person,1,0.821,YOLO26,7.622966170310974,1,triangle_r100,random_noise,2
person,1,0.624,YOLO26,7.622966170310974,1,triangle_r100,uniform_gray,1
person,1,0.91,YOLO26,7.521265000104904,1,triangle_deformed,k167_d,2
umbrella,1,0.344,YOLO26,7.521265000104904,1,triangle_deformed,k167_d,2
person,1,0.911,YOLO26,7.521265000104904,1,triangle_deformed,k208_d,2
umbrella,1,0.603,YOLO26,7.521265000104904,1,triangle_deformed,k208_d,2
person,1,0.905,YOLO26,7.521265000104904,1,triangle_deformed,k196_d,2
umbrella,1,0.253,YOLO26,7.521265000104904,1,triangle_deformed,k196_d,2
umbrella,1,0.693,YOLO26,7.521265000104904,1,triangle_deformed,rgb_167_208_196,2
person,1,0.683,YOLO26,7.521265000104904,1,triangle_deformed,rgb_167_208_196,2
umbrella,1,0.819,YOLO26,7.521265000104904,2,triangle_deformed,rgb_167_196_208,3
person,2,0.512,YOLO26,7.521265000104904,2,triangle_deformed,rgb_167_196_208,3
umbrella,1,0.754,YOLO26,7.521265000104904,1,triangle_deformed,rgb_208_167_196,2
person,1,0.584,YOLO26,7.521265000104904,1,triangle_deformed,rgb_208_167_196,2
person,1,0.895,YOLO26,7.521265000104904,1,triangle_deformed,single_red_k167,2
umbrella,1,0.335,YOLO26,7.521265000104904,1,triangle_deformed,single_red_k167,2
person,1,0.925,YOLO26,7.521265000104904,1,triangle_deformed,single_green_k167,1
person,1,0.882,YOLO26,7.521265000104904,1,triangle_deformed,single_blue_k167,2
umbrella,1,0.407,YOLO26,7.521265000104904,1,triangle_deformed,single_blue_k167,2
person,1,0.892,YOLO26,7.521265000104904,1,triangle_deformed,lychrel_196,2
umbrella,1,0.378,YOLO26,7.521265000104904,1,triangle_deformed,lychrel_196,2
umbrella,1,0.488,YOLO26,7.521265000104904,2,triangle_deformed,lychrel_295,3
person,2,0.394,YOLO26,7.521265000104904,2,triangle_deformed,lychrel_295,3
person,1,0.92,YOLO26,7.521265000104904,1,triangle_deformed,lychrel_394,2
umbrella,1,0.521,YOLO26,7.521265000104904,1,triangle_deformed,lychrel_394,2
person,1,0.92,YOLO26,7.521265000104904,1,triangle_deformed,lychrel_493,2
umbrella,1,0.521,YOLO26,7.521265000104904,1,triangle_deformed,lychrel_493,2
umbrella,1,0.488,YOLO26,7.521265000104904,2,triangle_deformed,lychrel_592,3
person,2,0.394,YOLO26,7.521265000104904,2,triangle_deformed,lychrel_592,3
person,1,0.901,YOLO26,7.521265000104904,1,triangle_deformed,lychrel_689,1
person,1,0.878,YOLO26,7.521265000104904,1,triangle_deformed,lychrel_788,1
person,1,0.878,YOLO26,7.521265000104904,1,triangle_deformed,lychrel_887,1
person,1,0.92,YOLO26,7.521265000104904,1,triangle_deformed,lychrel_1997,2
umbrella,1,0.67,YOLO26,7.521265000104904,1,triangle_deformed,lychrel_1997,2
person,1,0.9,YOLO26,7.521265000104904,1,triangle_deformed,lychrel_2998,2
umbrella,1,0.483,YOLO26,7.521265000104904,1,triangle_deformed,lychrel_2998,2
person,1,0.775,YOLO26,7.521265000104904,1,triangle_deformed,stripes_h_13px,1
person,1,0.862,YOLO26,7.521265000104904,1,triangle_deformed,stripes_d_13px,2
umbrella,1,0.581,YOLO26,7.521265000104904,1,triangle_deformed,stripes_d_13px,2
person,1,0.877,YOLO26,7.521265000104904,1,triangle_deformed,stripes_h_32px,1
person,1,0.798,YOLO26,7.521265000104904,1,triangle_deformed,stripes_v_13px,2
umbrella,1,0.471,YOLO26,7.521265000104904,1,triangle_deformed,stripes_v_13px,2
person,1,0.87,YOLO26,7.521265000104904,1,triangle_deformed,composite_167_208,1
person,1,0.909,YOLO26,7.521265000104904,1,triangle_deformed,composite_167_inv196,2
umbrella,1,0.333,YOLO26,7.521265000104904,1,triangle_deformed,composite_167_inv196,2
person,1,0.815,YOLO26,7.521265000104904,1,triangle_deformed,random_noise,2
umbrella,1,0.746,YOLO26,7.521265000104904,1,triangle_deformed,random_noise,2
person,1,0.916,YOLO26,7.521265000104904,1,triangle_deformed,uniform_gray,1
umbrella,1,0.88,YOLO26,9.765046834945679,1,hexagon_r80,k167_d,2
person,1,0.855,YOLO26,9.765046834945679,1,hexagon_r80,k167_d,2
umbrella,1,0.907,YOLO26,9.765046834945679,1,hexagon_r80,k208_d,2
person,1,0.853,YOLO26,9.765046834945679,1,hexagon_r80,k208_d,2
person,1,0.865,YOLO26,9.765046834945679,1,hexagon_r80,k196_d,2
umbrella,1,0.369,YOLO26,9.765046834945679,1,hexagon_r80,k196_d,2
person,1,0.833,YOLO26,9.765046834945679,1,hexagon_r80,rgb_167_208_196,2
umbrella,1,0.76,YOLO26,9.765046834945679,1,hexagon_r80,rgb_167_208_196,2
person,1,0.8,YOLO26,9.765046834945679,1,hexagon_r80,rgb_167_196_208,2
umbrella,1,0.756,YOLO26,9.765046834945679,1,hexagon_r80,rgb_167_196_208,2
person,1,0.828,YOLO26,9.765046834945679,1,hexagon_r80,rgb_208_167_196,2
umbrella,1,0.775,YOLO26,9.765046834945679,1,hexagon_r80,rgb_208_167_196,2
person,1,0.862,YOLO26,9.765046834945679,1,hexagon_r80,single_red_k167,2
umbrella,1,0.85,YOLO26,9.765046834945679,1,hexagon_r80,single_red_k167,2
person,1,0.847,YOLO26,9.765046834945679,1,hexagon_r80,single_green_k167,2
umbrella,1,0.439,YOLO26,9.765046834945679,1,hexagon_r80,single_green_k167,2
person,1,0.852,YOLO26,9.765046834945679,1,hexagon_r80,single_blue_k167,2
umbrella,1,0.834,YOLO26,9.765046834945679,1,hexagon_r80,single_blue_k167,2
person,1,0.841,YOLO26,9.765046834945679,1,hexagon_r80,lychrel_196,2
umbrella,1,0.818,YOLO26,9.765046834945679,1,hexagon_r80,lychrel_196,2
umbrella,1,0.889,YOLO26,9.765046834945679,1,hexagon_r80,lychrel_295,2
person,1,0.855,YOLO26,9.765046834945679,1,hexagon_r80,lychrel_295,2
umbrella,1,0.897,YOLO26,9.765046834945679,1,hexagon_r80,lychrel_394,2
person,1,0.852,YOLO26,9.765046834945679,1,hexagon_r80,lychrel_394,2
umbrella,1,0.897,YOLO26,9.765046834945679,1,hexagon_r80,lychrel_493,2
person,1,0.852,YOLO26,9.765046834945679,1,hexagon_r80,lychrel_493,2
umbrella,1,0.889,YOLO26,9.765046834945679,1,hexagon_r80,lychrel_592,2
person,1,0.855,YOLO26,9.765046834945679,1,hexagon_r80,lychrel_592,2
person,1,0.85,YOLO26,9.765046834945679,1,hexagon_r80,lychrel_689,2
umbrella,1,0.747,YOLO26,9.765046834945679,1,hexagon_r80,lychrel_689,2
person,1,0.841,YOLO26,9.765046834945679,1,hexagon_r80,lychrel_788,2
umbrella,1,0.445,YOLO26,9.765046834945679,1,hexagon_r80,lychrel_788,2
person,1,0.841,YOLO26,9.765046834945679,1,hexagon_r80,lychrel_887,2
umbrella,1,0.445,YOLO26,9.765046834945679,1,hexagon_r80,lychrel_887,2
umbrella,1,0.885,YOLO26,9.765046834945679,1,hexagon_r80,lychrel_1997,2
person,1,0.84,YOLO26,9.765046834945679,1,hexagon_r80,lychrel_1997,2
person,1,0.829,YOLO26,9.765046834945679,1,hexagon_r80,lychrel_2998,2
umbrella,1,0.76,YOLO26,9.765046834945679,1,hexagon_r80,lychrel_2998,2
person,1,0.832,YOLO26,9.765046834945679,1,hexagon_r80,stripes_h_13px,1
person,1,0.87,YOLO26,9.765046834945679,1,hexagon_r80,stripes_d_13px,1
person,2,0.849,YOLO26,9.765046834945679,2,hexagon_r80,stripes_h_32px,2
person,1,0.586,YOLO26,9.765046834945679,1,hexagon_r80,stripes_v_13px,1
person,1,0.833,YOLO26,9.765046834945679,1,hexagon_r80,composite_167_208,1
umbrella,1,0.878,YOLO26,9.765046834945679,1,hexagon_r80,composite_167_inv196,2
person,1,0.855,YOLO26,9.765046834945679,1,hexagon_r80,composite_167_inv196,2
person,1,0.832,YOLO26,9.765046834945679,1,hexagon_r80,random_noise,2
umbrella,1,0.832,YOLO26,9.765046834945679,1,hexagon_r80,random_noise,2
person,1,0.842,YOLO26,9.765046834945679,1,hexagon_r80,uniform_gray,1
umbrella,1,0.869,YOLO26,10.754900425672531,1,octagon_deformed,k167_d,2
person,1,0.822,YOLO26,10.754900425672531,1,octagon_deformed,k167_d,2
umbrella,1,0.88,YOLO26,10.754900425672531,1,octagon_deformed,k208_d,2
person,1,0.849,YOLO26,10.754900425672531,1,octagon_deformed,k208_d,2
